actual,proposed
472.8938903808594,41.035823822021484
469.4833679199219,45.619537353515625
466.0728454589844,49.98219299316406
0.0,54.087528228759766
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
206.4216766357422,0.0
254.16851806640625,0.0
271.22088623046875,0.0
291.68377685546875,0.0
308.73626708984375,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,30.769258499145508
0.0,31.376344680786133
0.0,31.91531753540039
0.0,32.43355941772461
0.0,32.887107849121094
0.0,33.323211669921875
0.0,33.697776794433594
0.0,34.01317596435547
0.0,34.31644058227539
0.0,34.6080436706543
0.0,34.93319320678711
0.0,35.24583435058594
0.0,35.54645538330078
0.0,35.790748596191406
0.0,36.33931350708008
0.0,36.597877502441406
0.0,36.84649658203125
0.0,37.085548400878906
0.0,37.31541061401367
0.0,37.491668701171875
0.0,37.6611442565918
0.0,37.82410430908203
0.0,37.93603515625
0.0,38.043663024902344
0.0,38.19190979003906
0.0,38.289695739746094
0.0,38.338958740234375
0.0,38.34156036376953
0.0,38.25453567504883
0.0,38.081329345703125
0.0,37.87002944946289
0.0,37.66685104370117
0.0,37.426727294921875
0.0,37.195838928222656
0.0,36.9290657043457
0.0,36.62779235839844
0.0,36.338104248046875
0.0,36.149085998535156
0.0,35.8778076171875
0.0,35.57220458984375
0.0,35.23358917236328
0.0,34.9527587890625
0.0,34.59320831298828
0.0,34.24748992919922
0.0,33.915061950683594
0.0,33.550662994384766
0.0,33.15550994873047
0.0,32.82032012939453
0.0,32.498023986816406
0.0,32.18812561035156
0.0,31.800615310668945
0.0,31.428010940551758
0.0,30.980209350585938
0.0,30.504871368408203
0.0,30.003053665161133
0.0,29.475772857666016
0.0,28.96877098083496
0.0,28.48126983642578
0.0,27.967754364013672
0.0,27.42922592163086
0.0,26.91141128540039
0.0,26.36874771118164
0.0,25.75743293762207
0.0,25.124868392944336
0.0,24.516632080078125
0.0,24.021310806274414
0.0,23.589805603027344
0.0,23.13013458251953
0.0,22.688140869140625
0.0,22.26314926147461
0.0,21.854501724243164
0.0,21.50633430480957
0.0,21.171560287475586
0.0,20.80489730834961
0.0,20.407575607299805
0.0,20.025537490844727
0.0,19.568666458129883
0.0,19.039838790893555
0.0,18.53135108947754
0.0,18.08718490600586
0.0,17.704864501953125
0.0,16.98377227783203
0.0,16.58049201965332
0.0,16.34564971923828
0.0,16.11983871459961
0.0,15.857949256896973
0.0,15.561368942260742
0.0,15.276195526123047
0.0,15.046753883361816
0.0,14.647083282470703
0.0,14.128497123718262
0.0,13.495566368103027
0.0,12.797455787658691
0.0,12.081432342529297
0.0,11.437711715698242
0.0,10.908272743225098
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.82858657836914
0.0,10.882978439331055
0.0,11.986343383789062
0.0,13.047271728515625
0.0,14.1569185256958
0.0,15.26865005493164
0.0,16.42715072631836
0.0,17.630619049072266
0.0,18.8773250579834
0.0,20.12084197998047
0.0,21.3165340423584
0.0,22.51099967956543
0.0,23.65952491760254
0.0,24.76387596130371
0.0,25.780988693237305
0.0,26.758981704711914
0.0,27.65459632873535
0.0,28.515764236450195
0.0,29.343809127807617
0.0,30.14000701904297
0.0,30.950345993041992
0.0,31.729516983032227
0.0,32.52348327636719
0.0,33.28691482543945
0.0,33.97621536254883
0.0,34.683773040771484
0.0,35.408878326416016
0.0,36.10609436035156
0.0,36.86602020263672
0.0,37.59672164916992
0.0,38.344078063964844
0.0,39.062686920166016
0.0,39.708900451660156
0.0,40.28549575805664
0.0,40.79515075683594
0.0,41.3299674987793
0.0,41.84421157836914
0.0,42.338680267333984
0.0,42.90365219116211
0.0,43.49165725708008
0.0,43.967525482177734
0.0,44.33556365966797
0.0,44.68944549560547
0.0,44.984954833984375
0.0,45.224334716796875
0.0,45.40974044799805
0.0,45.632781982421875
0.0,45.84724426269531
0.0,46.00869369506836
0.0,46.07441329956055
0.0,46.137603759765625
0.0,46.15359878540039
0.0,46.07945251464844
0.0,45.873870849609375
0.0,45.631431579589844
0.0,45.353553771972656
0.0,44.9968376159668
0.0,44.60907745361328
0.0,44.2809944152832
0.0,43.92076873779297
0.0,43.57439422607422
0.0,43.19657897949219
0.0,42.83329772949219
0.0,42.528751373291016
0.0,42.23591613769531
0.0,41.90958023071289
0.0,41.50627517700195
0.0,40.984188079833984
0.0,40.392662048339844
0.0,39.73435592651367
0.0,38.92232131958008
0.0,38.00722885131836
0.0,37.1273307800293
0.0,35.967933654785156
0.0,34.718841552734375
0.0,33.33873748779297
0.0,31.92218780517578
0.0,30.515361785888672
0.0,29.028352737426758
0.0,27.41948699951172
0.0,25.872499465942383
0.0,24.250720977783203
0.0,22.557031631469727
0.0,20.88372230529785
0.0,19.18524169921875
0.0,17.462560653686523
0.0,15.806138038635254
0.0,14.213422775268555
0.0,12.637206077575684
0.0,11.032086372375488
0.0,9.488701820373535
0.0,8.049442291259766
0.0,6.710301876068115
0.0,5.467426776885986
0.0,4.272354602813721
0.0,3.212773561477661
0.0,2.19394588470459
0.0,1.4381177425384521
0.0,0.8456505537033081
0.0,0.3654976785182953
0.0,0.038099050521850586
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.2041507363319397
0.0,0.5991669297218323
0.0,1.2028040885925293
0.0,1.9622747898101807
0.0,2.9611124992370605
0.0,4.145347595214844
0.0,5.4630889892578125
0.0,6.909198760986328
0.0,8.433979034423828
0.0,9.98963737487793
0.0,11.574990272521973
0.0,13.188895225524902
0.0,14.830253601074219
0.0,16.40848159790039
0.0,17.926010131835938
0.0,19.38517189025879
0.0,20.74344825744629
0.0,21.959957122802734
0.0,23.08491325378418
0.0,24.121837615966797
0.0,25.074115753173828
0.0,25.945009231567383
0.0,26.692880630493164
0.0,27.367223739624023
0.0,28.015628814697266
0.0,28.683860778808594
0.0,29.23686408996582
0.0,29.679073333740234
0.0,30.149036407470703
0.0,30.69045066833496
0.0,31.211040496826172
0.0,31.66684341430664
0.0,32.06035232543945
0.0,32.43872833251953
0.0,32.847312927246094
0.0,33.28494644165039
0.0,33.750511169433594
0.0,34.287696838378906
0.0,34.804222106933594
0.0,35.300880432128906
0.0,35.778438568115234
0.0,36.282386779785156
0.0,36.76695251464844
0.0,37.277645111083984
0.0,37.72393035888672
0.0,38.10829162597656
0.0,38.47787094116211
0.0,38.83323669433594
0.0,39.17493438720703
0.0,39.41395950317383
0.0,39.55426788330078
0.0,39.59965515136719
0.0,39.64329528808594
0.0,39.550968170166016
0.0,39.46219253540039
0.0,39.3768310546875
0.0,39.115699768066406
0.0,38.8646125793457
0.0,38.57842254638672
0.0,38.347999572753906
0.0,38.126441955566406
0.0,37.823875427246094
0.0,37.5329475402832
0.0,37.253211975097656
0.0,36.98423385620117
0.0,36.7255973815918
0.0,36.2978630065918
0.0,35.79705047607422
0.0,35.136451721191406
0.0,34.32220458984375
0.0,33.40498733520508
0.0,32.388755798339844
0.0,31.277326583862305
0.0,30.074352264404297
0.0,28.783355712890625
0.0,27.452489852905273
0.0,26.1280460357666
0.0,24.675493240356445
0.0,23.27880859375
0.0,21.801551818847656
0.0,20.20206069946289
0.0,18.664091110229492
0.0,17.00621795654297
0.0,15.367345809936523
0.0,13.746747970581055
0.0,12.098953247070312
0.0,10.469771385192871
0.0,8.768964767456055
0.0,7.088809013366699
0.0,5.473275184631348
0.0,3.919877290725708
0.0,2.426225423812866
0.0,0.9900217652320862
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.45678219199180603
0.0,1.6925777196884155
0.0,2.9703660011291504
0.0,4.199008464813232
0.0,5.648972988128662
0.0,7.0431694984436035
0.0,8.518033981323242
0.0,9.936172485351562
0.0,11.434054374694824
0.0,12.963852882385254
0.0,14.434812545776367
0.0,15.893959999084473
0.0,17.296987533569336
0.0,18.735578536987305
0.0,20.07407569885254
0.0,21.36109161376953
0.0,22.64337158203125
0.0,23.921096801757812
0.0,25.10491371154785
0.0,26.198436737060547
0.0,27.249900817871094
0.0,28.305688858032227
0.0,29.276103973388672
0.0,30.25396156311035
0.0,31.104679107666016
0.0,31.967443466186523
0.0,32.79702377319336
0.0,33.594696044921875
0.0,34.316925048828125
0.0,35.05613708496094
0.0,35.72216033935547
0.0,36.407325744628906
0.0,37.02137756347656
0.0,37.52228546142578
0.0,38.00392532348633
0.0,38.33275604248047
0.0,38.60417175292969
0.0,38.82038879394531
0.0,38.93876266479492
0.0,39.14210891723633
0.0,39.29287338256836
0.0,39.437835693359375
0.0,39.57722473144531
0.0,39.57696533203125
0.0,39.711002349853516
0.0,39.750362396240234
0.0,39.74344253540039
0.0,39.73678970336914
0.0,39.685630798339844
0.0,39.636436462402344
0.0,39.58913803100586
0.0,39.49889373779297
0.0,39.36735534667969
0.0,39.24087905883789
0.0,39.074501037597656
0.0,38.91452407836914
0.0,38.671173095703125
0.0,38.39242172241211
0.0,38.03486251831055
0.0,37.64629364013672
0.0,37.31743240356445
0.0,37.001220703125
0.0,36.652408599853516
0.0,36.31700897216797
0.0,35.949745178222656
0.0,35.59661102294922
0.0,35.21229553222656
0.0,34.79800033569336
0.0,34.220584869384766
0.0,33.57585525512695
0.0,32.18421936035156
0.0,31.259706497192383
0.0,30.370750427246094
0.0,29.24740982055664
0.0,28.07774543762207
0.0,26.81878089904785
0.0,25.518712997436523
0.0,24.268646240234375
0.0,22.97713279724121
0.0,21.645769119262695
0.0,20.27608299255371
0.0,18.82478904724121
0.0,17.160736083984375
0.0,15.560684204101562
0.0,13.932649612426758
0.0,12.322468757629395
0.0,10.77421760559082
0.0,9.240751266479492
0.0,7.76626443862915
0.0,6.393251895904541
0.0,5.073048114776611
0.0,3.8036208152770996
0.0,2.5830178260803223
0.0,1.3645975589752197
0.0,0.2378031313419342
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.973721444606781
0.0,1.9658169746398926
0.0,3.098809242248535
0.0,4.188224792480469
0.0,5.325263023376465
0.0,6.463332653045654
0.0,7.647157192230225
0.0,8.83021354675293
0.0,11.149375915527344
0.0,12.287259101867676
0.0,13.381377220153809
0.0,14.4334135055542
0.0,16.37289047241211
0.0,17.2203426361084
0.0,18.07996368408203
0.0,18.996044158935547
0.0,19.742605209350586
0.0,20.370925903320312
0.0,20.930316925048828
0.0,21.468191146850586
0.0,21.98537826538086
0.0,22.960844039916992
0.0,23.420621871948242
0.0,23.862716674804688
0.0,24.28780746459961
0.0,24.696548461914062
0.0,25.13433074951172
0.0,25.55527687072754
0.0,25.870506286621094
0.0,26.12885093688965
0.0,26.24296760559082
0.0,26.307933807373047
0.0,26.415163040161133
0.0,26.4735050201416
0.0,26.39531707763672
0.0,26.275371551513672
0.0,26.115276336669922
0.0,25.871810913085938
0.0,25.59295082092285
0.0,25.32481575012207
0.0,25.02223014831543
0.0,24.6865177154541
0.0,24.274192810058594
0.0,23.788196563720703
0.0,23.276134490966797
0.0,22.82852554321289
0.0,22.487661361694336
0.0,22.1599063873291
0.0,21.665706634521484
0.0,21.056224822998047
0.0,20.380659103393555
0.0,19.686315536499023
0.0,19.0186767578125
0.0,18.331953048706055
0.0,17.626876831054688
0.0,16.859394073486328
0.0,16.076663970947266
0.0,15.234517097473145
0.0,14.335233688354492
0.0,13.381010055541992
0.0,12.41872787475586
0.0,11.359166145324707
0.0,10.29559326171875
0.0,9.272926330566406
0.0,8.244830131530762
0.0,7.211512088775635
0.0,6.217936992645264
0.0,5.2178168296813965
0.0,4.256162643432617
0.0,3.3314952850341797
0.0,2.3976285457611084
0.0,1.3206253051757812
0.0,0.2402857393026352
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13825976848602295
0.0,1.3415426015853882
0.0,2.543308973312378
0.0,3.788376808166504
0.0,5.119847774505615
0.0,6.489635944366455
0.0,7.8962626457214355
0.0,9.338315963745117
0.0,10.769668579101562
0.0,12.145970344543457
0.0,13.514100074768066
0.0,14.874368667602539
0.0,16.227083206176758
0.0,17.572534561157227
0.0,18.911001205444336
0.0,20.242752075195312
0.0,21.568044662475586
0.0,22.79759979248047
0.0,23.97986602783203
0.0,25.161422729492188
0.0,26.387060165405273
0.0,28.87433624267578
0.0,30.180986404418945
0.0,31.392616271972656
0.0,32.512882232666016
0.0,33.634822845458984
0.0,34.71361541748047
0.0,35.750911712646484
0.0,36.748313903808594
0.0,37.70735549926758
0.0,38.629512786865234
0.0,39.42667007446289
0.0,40.10364532470703
0.0,40.70981979370117
0.0,41.29268264770508
0.0,41.853126525878906
0.0,42.39201354980469
0.0,42.91017532348633
0.0,43.40840530395508
0.0,43.84271240234375
0.0,44.21554946899414
0.0,44.618812561035156
0.0,45.00656509399414
0.0,45.37940216064453
0.0,45.91695022583008
0.0,46.4338264465332
0.0,46.93082046508789
184.16580200195312,47.36393356323242
187.57603454589844,47.95944595336914
0.0,48.576812744140625
0.0,49.080909729003906
0.0,49.52085876464844
0.0,49.89912033081055
0.0,50.7451286315918
0.0,51.165828704833984
0.0,51.52558517456055
0.0,51.826744079589844
0.0,52.16108322143555
0.0,52.43779754638672
0.0,52.65910339355469
0.0,52.87190246582031
0.0,53.076515197753906
0.0,53.18373489379883
0.0,53.2420654296875
0.0,53.25339126586914
0.0,53.21951675415039
0.0,53.18694305419922
0.0,53.066097259521484
0.0,52.86037826538086
0.0,52.61780548095703
0.0,52.33979797363281
0.0,52.11724853515625
0.0,51.8137321472168
0.0,51.47712326049805
0.0,51.108699798583984
0.0,50.709686279296875
0.0,50.32601547241211
0.0,49.9123420715332
0.0,49.51457977294922
0.0,49.13211441040039
0.0,48.809120178222656
0.0,48.49855422973633
0.0,48.15516662597656
0.0,47.869747161865234
0.0,47.64006805419922
0.0,47.41922378540039
0.0,47.206871032714844
0.0,46.95792770385742
0.0,46.673797607421875
0.0,46.40059280395508
0.0,46.13789367675781
0.0,45.840538024902344
0.0,45.55461883544922
0.0,45.27969741821289
0.0,44.970584869384766
0.0,44.583831787109375
0.0,44.16719436645508
0.0,43.766578674316406
0.0,43.336612701416016
0.0,42.878421783447266
0.0,42.48261642456055
0.0,42.10203170776367
0.0,41.736087799072266
0.0,41.384220123291016
0.0,41.00111770629883
0.0,40.63275146484375
0.0,40.23379135131836
0.0,39.85017395019531
0.0,39.43655014038086
0.0,39.03883361816406
0.0,38.61164855957031
0.0,38.20089340209961
0.0,37.850704193115234
0.0,37.513980865478516
0.0,37.190208435058594
0.0,36.92365264892578
0.0,36.71211242675781
0.0,36.55347442626953
0.0,36.356170654296875
0.0,36.1216926574707
0.0,35.89623260498047
0.0,35.679447174072266
0.0,35.47099685668945
0.0,35.270565032958984
0.0,35.12260437011719
0.0,35.02510070800781
0.0,34.976104736328125
0.0,34.928993225097656
0.0,34.83893585205078
0.0,34.75233840942383
0.0,34.75859832763672
0.0,34.80937957763672
0.0,34.813446044921875
0.0,34.81735610961914
0.0,34.82111358642578
0.0,34.82472610473633
0.0,34.87296676635742
0.0,34.964111328125
0.0,35.051753997802734
0.0,35.0464973449707
0.0,34.99667739868164
0.0,34.99353790283203
0.0,34.99052047729492
0.0,34.94285583496094
0.0,34.807498931884766
0.0,34.63258743286133
0.0,34.46440124511719
0.0,34.30268478393555
0.0,34.10242462158203
0.0,33.90986633300781
0.0,33.67995071411133
0.0,33.41411209106445
0.0,33.11374282836914
0.0,32.78015899658203
0.0,32.414642333984375
0.0,32.0184211730957
0.0,31.592676162719727
0.0,31.2728328704834
0.0,30.669578552246094
0.0,30.385238647460938
0.0,30.156599044799805
0.0,29.936752319335938
0.0,29.770126342773438
0.0,29.565143585205078
0.0,29.368045806884766
0.0,29.178529739379883
0.0,29.041065216064453
0.0,28.90888786315918
0.0,28.737030029296875
0.0,28.5717830657959
0.0,28.50241470336914
0.0,28.480478286743164
0.0,28.45938491821289
0.0,28.349578857421875
0.0,28.199234008789062
0.0,28.09943389892578
0.0,27.958709716796875
0.0,27.82339859008789
0.0,27.738054275512695
0.0,27.65599250793457
0.0,27.57708740234375
0.0,27.501216888427734
0.0,27.428264617919922
0.0,27.402877807617188
0.0,27.378467559814453
0.0,27.31023597717285
0.0,27.199865341186523
0.0,27.18326187133789
0.0,27.21206283569336
0.0,27.194990158081055
0.0,27.044288635253906
0.0,26.899383544921875
0.0,26.715288162231445
0.0,26.538272857666016
0.0,26.32330322265625
0.0,26.116600036621094
0.0,25.917848587036133
0.0,25.72673988342285
0.0,25.54298210144043
0.0,25.36629295349121
0.0,25.19639778137207
0.0,25.033039093017578
0.0,24.920724868774414
0.0,24.85749626159668
0.0,24.751934051513672
0.0,24.650432586669922
0.0,24.508071899414062
0.0,24.371185302734375
0.0,24.28432846069336
0.0,24.2008113861084
0.0,24.075742721557617
0.0,23.910722732543945
0.0,23.662525177001953
0.0,23.37911033630371
0.0,23.106595993041992
0.0,22.503080368041992
0.0,22.129968643188477
0.0,21.771207809448242
0.0,21.47100830078125
0.0,21.182353973388672
0.0,20.904804229736328
0.0,20.637928009033203
0.0,20.381317138671875
0.0,20.13457489013672
0.0,19.897323608398438
0.0,19.6691951751709
0.0,19.151121139526367
0.0,18.906930923461914
0.0,18.672134399414062
0.0,18.446365356445312
0.0,18.274045944213867
0.0,18.108352661132812
0.0,17.949031829833984
0.0,17.751075744628906
0.0,17.51597023010254
0.0,17.289907455444336
0.0,16.775732040405273
0.0,16.354326248168945
0.0,15.904363632202148
0.0,15.516470909118652
0.0,15.188261032104492
0.0,14.872674942016602
0.0,14.61398983001709
0.0,14.410017967224121
0.0,14.258654594421387
0.0,14.068349838256836
0.0,13.885363578796387
0.0,13.709415435791016
0.0,13.495471954345703
0.0,13.24499225616455
0.0,13.048911094665527
0.0,12.860370635986328
0.0,12.679081916809082
0.0,12.549529075622559
0.0,12.46972370147705
0.0,12.348223686218262
0.0,12.231395721435547
0.0,11.984771728515625
0.0,11.792396545410156
0.0,11.607419967651367
0.0,11.384795188903809
0.0,11.125968933105469
0.0,10.832337379455566
0.0,10.594758987426758
0.0,10.321558952331543
0.0,10.014102935791016
0.0,9.67370891571045
0.0,9.301643371582031
0.0,8.943887710571289
0.0,8.55512809753418
0.0,8.181321144104004
0.0,7.866655349731445
0.0,7.564091682434082
0.0,7.273165225982666
0.0,6.993427753448486
0.0,6.679686546325684
0.0,6.378011703491211
0.0,6.043176651000977
0.0,5.676455974578857
0.0,5.323840141296387
0.0,4.940026760101318
0.0,4.526211738586426
0.0,4.0835490226745605
0.0,3.6131486892700195
0.0,3.116076707839966
0.0,2.6828866004943848
0.0,2.3111212253570557
0.0,1.9984180927276611
0.0,1.6977418661117554
0.0,1.3638666868209839
0.0,0.9980692267417908
0.0,0.6911044716835022
0.0,0.4407096207141876
0.0,0.1999453455209732
0.0,0.05796447768807411
0.0,0.05573507398366928
0.0,0.18788208067417145
0.0,0.3149465024471283
0.0,0.3028331696987152
0.0,0.29118573665618896
0.0,0.32474982738494873
0.0,0.3570230007171631
0.0,0.38805490732192993
0.0,0.41789329051971436
0.0,0.5361111164093018
0.0,0.649782121181488
0.0,0.8038408756256104
0.0,1.0415014028549194
0.0,1.3595482110977173
0.0,1.7548856735229492
0.0,2.179781436920166
0.0,2.6778621673583984
0.0,3.1567859649658203
0.0,3.796339988708496
0.0,4.4112958908081055
0.0,5.002599716186523
0.0,5.571160793304443
0.0,6.117854118347168
0.0,6.643520832061768
0.0,7.148969650268555
0.0,7.679741859436035
0.0,8.190099716186523
0.0,8.636064529418945
0.0,9.02011775970459
0.0,9.389398574829102
0.0,9.744477272033691
0.0,10.085899353027344
0.0,10.686810493469238
0.0,10.991988182067871
0.0,11.285429000854492
0.0,11.70186996459961
0.0,12.236584663391113
0.0,12.840256690979004
0.0,13.510237693786621
0.0,14.243976593017578
0.0,14.994256019592285
0.0,15.760440826416016
0.0,16.541921615600586
0.0,17.33810806274414
0.0,18.014144897460938
0.0,18.574657440185547
0.0,19.06884765625
0.0,19.499267578125
0.0,19.91313362121582
0.0,20.35584259033203
0.0,20.60247230529785
0.0,20.750093460083008
0.0,20.847272872924805
0.0,21.163129806518555
0.0,21.423473358154297
0.0,21.71856689453125
0.0,22.047075271606445
0.0,22.407711029052734
0.0,22.75447654724121
0.0,23.08790397644043
0.0,23.363744735717773
0.0,23.67374038696289
0.0,24.01657485961914
0.0,24.34622573852539
0.0,24.663196563720703
0.0,24.9232120513916
0.0,25.128463745117188
